date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg),cluster,PCA1,PCA2
2019-04-15,oil and fats,Oil (mixed),395,800 G,20.22,1.17,884,0.0,0.0,100.0,0.0,0,3.7242700961034965,0.41554632463278607
2019-04-15,oil and fats,Oil (sunflower),184,800 G,23.58,1.36,884,0.0,0.0,100.0,0.0,0,3.737877091307052,0.45131708219890415
2019-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,29.92,1.73,341,26.0,58.0,1.5,6.7,2,-2.5487228362311027,2.6105680747684294
2019-04-15,pulses and nuts,Lentils,108,KG,19.32,1.12,353,25.0,60.0,1.1,7.5,2,-2.6835473125976073,2.598620123840236
2019-04-15,vegetables and fruits,Onions (red),110,KG,9.75,0.56,40,1.1,9.0,0.1,0.2,1,-0.36747386130682236,-1.8604809467150252
2019-04-15,vegetables and fruits,Tomatoes,114,KG,5.77,0.33,18,0.9,3.9,0.2,0.3,1,-0.3831188982226954,-1.888217355755939
2019-05-15,cereals and tubers,Potatoes,83,KG,6.95,0.41,77,2.0,17.0,0.1,0.8,1,-0.6629965362953564,-1.5359632504968772
2019-05-15,cereals and tubers,Wheat flour,58,KG,7.78,0.46,364,10.0,76.0,1.0,1.2,1,-0.993431024614296,-1.136878008291982
2019-05-15,"meat, fish and eggs",Eggs,92,Unit,1.7,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2019-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,148.42,8.72,215,28.0,0.0,10.0,3.0,3,-0.5865418251894462,3.093418523951112
2019-05-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,34.0,2.0,239,27.0,0.0,14.0,1.3,3,-0.701666359999057,1.5053855731141828
2019-05-15,milk and dairy,Cheese,414,KG,26.38,1.55,402,25.0,1.3,33.0,0.7,1,0.14152079697280043,0.6530533461411373
2019-05-15,milk and dairy,Cheese (picon),319,8 pcs,9.66,0.57,300,10.0,5.0,26.0,0.1,1,0.33962739392140645,-0.41953138151476793
2019-05-15,miscellaneous food,Sugar,97,KG,14.0,0.82,387,0.0,100.0,0.0,0.1,4,-0.508646567101728,-2.0214171248352764
2019-05-15,oil and fats,Ghee (natural),107,KG,96.1,5.64,883,0.0,0.0,99.8,0.0,0,4.040338729528118,1.2554668134141556
2019-05-15,oil and fats,Oil (sunflower),184,800 G,23.58,1.38,884,0.0,0.0,100.0,0.0,0,3.7393094065916364,0.4550824251006007
2019-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,29.49,1.73,341,26.0,58.0,1.5,6.7,2,-2.5487228362311027,2.6105680747684294
2019-05-15,pulses and nuts,Lentils,108,KG,19.32,1.13,353,25.0,60.0,1.1,7.5,2,-2.682831154955315,2.6005027952910846
2019-05-15,vegetables and fruits,Garlic,105,KG,16.53,0.97,149,6.4,33.0,0.5,1.7,1,-0.7419779096899443,-1.2932020474872936
2019-05-15,vegetables and fruits,Onions (red),110,KG,7.0,0.41,40,1.1,9.0,0.1,0.2,1,-0.37821622594120796,-1.8887210184777499
2019-05-15,vegetables and fruits,Tomatoes,114,KG,7.25,0.43,18,0.9,3.9,0.2,0.3,1,-0.3759573217997717,-1.8693906412474557
2019-06-15,cereals and tubers,Potatoes,83,KG,5.75,0.34,77,2.0,17.0,0.1,0.8,1,-0.6680096397914029,-1.5491419506528155
2019-06-15,cereals and tubers,Wheat flour,58,KG,7.82,0.47,364,10.0,76.0,1.0,1.2,1,-0.9927148669720036,-1.1349953368411336
2019-06-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.099,155,13.0,1.1,11.0,1.2,3,-0.5741798420641198,0.4377626099195647
2019-06-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,31.38,1.88,239,27.0,0.0,14.0,1.3,3,-0.7102602517065655,1.4827935157040029
2019-06-15,milk and dairy,Cheese (picon),319,8 pcs,9.66,0.58,300,10.0,5.0,26.0,0.1,1,0.3403435515636988,-0.4176487100639196
2019-06-15,miscellaneous food,Sugar,97,KG,14.01,0.84,387,0.0,100.0,0.0,0.1,4,-0.5072142518171432,-2.0176517819335795
2019-06-15,oil and fats,Ghee (natural),107,KG,98.27,5.88,883,0.0,0.0,99.8,0.0,0,4.057526512943134,1.3006509282345153
2019-06-15,oil and fats,Oil (mixed),395,800 G,20.22,1.21,884,0.0,0.0,100.0,0.0,0,3.727134726672666,0.42307701043617935
2019-06-15,oil and fats,Oil (sunflower),184,800 G,23.58,1.41,884,0.0,0.0,100.0,0.0,0,3.7414578795185136,0.4607304394531457
2019-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.01,1.62,341,26.0,58.0,1.5,6.7,2,-2.5566005702963186,2.589858688809098
2019-06-15,vegetables and fruits,Garlic,105,KG,13.74,0.82,149,6.4,33.0,0.5,1.7,1,-0.7527202743243299,-1.3214421192500183
2019-06-15,vegetables and fruits,Onions (red),110,KG,6.5,0.39,40,1.1,9.0,0.1,0.2,1,-0.3796485412257927,-1.8924863613794467
2019-06-15,vegetables and fruits,Tomatoes,114,KG,5.0,0.3,18,0.9,3.9,0.2,0.3,1,-0.38526737114957255,-1.8938653701084838
2019-07-15,cereals and tubers,Potatoes,83,KG,7.48,0.45,77,2.0,17.0,0.1,0.8,1,-0.6601319057261869,-1.528432564693484
2019-07-15,cereals and tubers,Rice,52,KG,10.32,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2019-07-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2019-07-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,148.16,8.94,215,28.0,0.0,10.0,3.0,3,-0.570786357059014,3.134837295869775
2019-07-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.0,1.81,239,27.0,0.0,14.0,1.3,3,-0.7152733552026121,1.4696148155480648
2019-07-15,milk and dairy,Cheese (picon),319,8 pcs,9.66,0.58,300,10.0,5.0,26.0,0.1,1,0.3403435515636988,-0.4176487100639196
2019-07-15,miscellaneous food,Sugar,97,KG,14.01,0.85,387,0.0,100.0,0.0,0.1,4,-0.5064980941748508,-2.015769110482731
2019-07-15,oil and fats,Ghee (natural),107,KG,95.7,5.78,883,0.0,0.0,99.8,0.0,0,4.050364936520211,1.281824213726032
2019-07-15,oil and fats,Oil (maize),362,800 G,27.46,1.66,884,0.0,0.0,100.0,0.0,0,3.759361820575823,0.5077972257243537
2019-07-15,oil and fats,Oil (mixed),395,800 G,20.22,1.22,884,0.0,0.0,100.0,0.0,0,3.7278508843149587,0.42495968188702765
2019-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.51,1.66,341,26.0,58.0,1.5,6.7,2,-2.5537359397271495,2.5973893746124914
2019-07-15,pulses and nuts,Lentils,108,KG,19.09,1.15,353,25.0,60.0,1.1,7.5,2,-2.68139883967073,2.604268138192781
2019-07-15,vegetables and fruits,Garlic,105,KG,15.01,0.91,149,6.4,33.0,0.5,1.7,1,-0.7462748555436984,-1.3044980761923834
2019-07-15,vegetables and fruits,Onions (red),110,KG,6.5,0.39,40,1.1,9.0,0.1,0.2,1,-0.3796485412257927,-1.8924863613794467
2019-07-15,vegetables and fruits,Tomatoes,114,KG,3.5,0.21,18,0.9,3.9,0.2,0.3,1,-0.39171278993020386,-1.9108094131661186
2019-08-15,cereals and tubers,Pasta,112,KG,8.07,0.49,370,13.0,75.0,1.5,1.3,1,-1.072477070512277,-0.9707448474996423
2019-08-15,cereals and tubers,Rice,52,KG,9.92,0.6,360,7.0,80.0,0.6,0.8,1,-0.8774858642817256,-1.3371458266833658
2019-08-15,cereals and tubers,Wheat flour,58,KG,7.67,0.46,364,10.0,76.0,1.0,1.2,1,-0.993431024614296,-1.136878008291982
2019-08-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,150.46,9.1,215,28.0,0.0,10.0,3.0,3,-0.559327834782336,3.164960039083348
2019-08-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,27.32,1.65,239,27.0,0.0,14.0,1.3,3,-0.72673187747929,1.4394920723344917
2019-08-15,milk and dairy,Cheese,414,KG,26.38,1.6,402,25.0,1.3,33.0,0.7,1,0.14510158518426228,0.6624667033953789
2019-08-15,milk and dairy,Cheese (picon),319,8 pcs,9.66,0.58,300,10.0,5.0,26.0,0.1,1,0.3403435515636988,-0.4176487100639196
2019-08-15,miscellaneous food,Sugar,97,KG,14.01,0.85,387,0.0,100.0,0.0,0.1,4,-0.5064980941748508,-2.015769110482731
2019-08-15,oil and fats,Ghee (natural),107,KG,95.7,5.79,883,0.0,0.0,99.8,0.0,0,4.0510810941625035,1.2837068851768805
2019-08-15,oil and fats,Oil (maize),362,800 G,27.46,1.66,884,0.0,0.0,100.0,0.0,0,3.759361820575823,0.5077972257243537
2019-08-15,oil and fats,Oil (mixed),395,800 G,20.22,1.22,884,0.0,0.0,100.0,0.0,0,3.7278508843149587,0.42495968188702765
2019-08-15,oil and fats,Oil (sunflower),184,800 G,23.58,1.43,884,0.0,0.0,100.0,0.0,0,3.742890194803098,0.46449578235484235
2019-08-15,pulses and nuts,Lentils,108,KG,19.09,1.15,353,25.0,60.0,1.1,7.5,2,-2.68139883967073,2.604268138192781
2019-08-15,vegetables and fruits,Garlic,105,KG,17.38,1.05,149,6.4,33.0,0.5,1.7,1,-0.7362486485516052,-1.278140675880507
2019-08-15,vegetables and fruits,Onions (red),110,KG,6.5,0.39,40,1.1,9.0,0.1,0.2,1,-0.3796485412257927,-1.8924863613794467
2019-09-15,cereals and tubers,Rice,52,KG,9.92,0.61,360,7.0,80.0,0.6,0.8,1,-0.8767697066394332,-1.3352631552325174
2019-09-15,cereals and tubers,Wheat flour,58,KG,7.67,0.47,364,10.0,76.0,1.0,1.2,1,-0.9927148669720036,-1.1349953368411336
2019-09-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2019-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,148.37,9.09,215,28.0,0.0,10.0,3.0,3,-0.5600439924246284,3.1630773676325
2019-09-15,milk and dairy,Cheese,414,KG,27.02,1.65,402,25.0,1.3,33.0,0.7,1,0.14868237339572413,0.6718800606496205
2019-09-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.6,300,10.0,5.0,26.0,0.1,1,0.34177586684828354,-0.413883367162223
2019-09-15,miscellaneous food,Sugar,97,KG,14.01,0.86,387,0.0,100.0,0.0,0.1,4,-0.5057819365325584,-2.0138864390318827
2019-09-15,oil and fats,Ghee (natural),107,KG,95.7,5.86,883,0.0,0.0,99.8,0.0,0,4.05609419765855,1.2968855853328187
2019-09-15,oil and fats,Oil (maize),362,800 G,27.46,1.68,884,0.0,0.0,100.0,0.0,0,3.7607941358604076,0.5115625686260503
2019-09-15,oil and fats,Oil (mixed),395,800 G,20.22,1.24,884,0.0,0.0,100.0,0.0,0,3.7292831995995432,0.4287250247887243
2019-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.18,1.73,341,26.0,58.0,1.5,6.7,2,-2.5487228362311027,2.6105680747684294
2019-09-15,pulses and nuts,Lentils,108,KG,19.09,1.17,353,25.0,60.0,1.1,7.5,2,-2.6799665243861455,2.608033481094478
2019-09-15,vegetables and fruits,Garlic,105,KG,18.22,1.12,149,6.4,33.0,0.5,1.7,1,-0.7312355450555587,-1.2649619757245687
2019-10-15,cereals and tubers,Pasta,112,KG,8.07,0.5,370,13.0,75.0,1.5,1.3,1,-1.0717609128699848,-0.968862176048794
2019-10-15,cereals and tubers,Potatoes,83,KG,8.53,0.53,77,2.0,17.0,0.1,0.8,1,-0.6544026445878479,-1.5133711930866973
2019-10-15,cereals and tubers,Wheat flour,58,KG,7.67,0.47,364,10.0,76.0,1.0,1.2,1,-0.9927148669720036,-1.1349953368411336
2019-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,141.95,8.77,215,28.0,0.0,10.0,3.0,3,-0.5829610369779843,3.1028318812053537
2019-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.42,1.57,239,27.0,0.0,14.0,1.3,3,-0.7324611386176291,1.424430700727705
2019-10-15,miscellaneous food,Sugar,97,KG,14.1,0.87,387,0.0,100.0,0.0,0.1,4,-0.505065778890266,-2.0120037675810347
2019-10-15,oil and fats,Ghee (natural),107,KG,96.2,5.94,883,0.0,0.0,99.8,0.0,0,4.061823458796889,1.3119469569396052
2019-10-15,oil and fats,Oil (sunflower),184,800 G,23.58,1.46,884,0.0,0.0,100.0,0.0,0,3.7450386677299754,0.47014379670738726
2019-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.57,1.76,341,26.0,58.0,1.5,6.7,2,-2.5465743633042255,2.6162160891209747
2019-10-15,pulses and nuts,Lentils,108,KG,18.54,1.15,353,25.0,60.0,1.1,7.5,2,-2.68139883967073,2.604268138192781
2019-10-15,vegetables and fruits,Onions (red),110,KG,7.32,0.45,40,1.1,9.0,0.1,0.2,1,-0.37535159537203855,-1.8811903326743566
2019-10-15,vegetables and fruits,Tomatoes,114,KG,7.1,0.44,18,0.9,3.9,0.2,0.3,1,-0.3752411641574793,-1.8675079697966075
2019-11-15,cereals and tubers,Pasta,112,KG,8.07,0.5,370,13.0,75.0,1.5,1.3,1,-1.0717609128699848,-0.968862176048794
2019-11-15,cereals and tubers,Potatoes,83,KG,10.0,0.62,77,2.0,17.0,0.1,0.8,1,-0.6479572258072165,-1.4964271500290627
2019-11-15,cereals and tubers,Rice,52,KG,9.92,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2019-11-15,cereals and tubers,Wheat flour,58,KG,6.67,0.41,364,10.0,76.0,1.0,1.2,1,-0.9970118128257578,-1.1462913655462235
2019-11-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2019-11-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,126.33,7.86,215,28.0,0.0,10.0,3.0,3,-0.6481313824265901,2.931508779178157
2019-11-15,milk and dairy,Cheese,414,KG,27.02,1.68,402,25.0,1.3,33.0,0.7,1,0.15083084632260121,0.6775280750021654
2019-11-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61,300,10.0,5.0,26.0,0.1,1,0.3424920244905759,-0.4120006957113747
2019-11-15,miscellaneous food,Sugar,97,KG,14.0,0.87,387,0.0,100.0,0.0,0.1,4,-0.505065778890266,-2.0120037675810347
2019-11-15,oil and fats,Oil (maize),362,800 G,28.46,1.77,884,0.0,0.0,100.0,0.0,0,3.767239554641039,0.5285066116836852
2019-11-15,oil and fats,Oil (mixed),395,800 G,20.72,1.29,884,0.0,0.0,100.0,0.0,0,3.732863987811005,0.4381383820429659
2019-11-15,oil and fats,Oil (sunflower),184,800 G,24.58,1.53,884,0.0,0.0,100.0,0.0,0,3.750051771226022,0.4833224968633255
2019-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.57,1.71,341,26.0,58.0,1.5,6.7,2,-2.5501551515156873,2.606802731866733
2019-11-15,pulses and nuts,Lentils,108,KG,18.54,1.15,353,25.0,60.0,1.1,7.5,2,-2.68139883967073,2.604268138192781
2019-11-15,vegetables and fruits,Garlic,105,KG,21.68,1.35,149,6.4,33.0,0.5,1.7,1,-0.7147639192828341,-1.2216605323550576
2019-12-15,cereals and tubers,Pasta,112,KG,8.07,0.5,370,13.0,75.0,1.5,1.3,1,-1.0717609128699848,-0.968862176048794
2019-12-15,cereals and tubers,Potatoes,83,KG,10.36,0.65,77,2.0,17.0,0.1,0.8,1,-0.6458087528803395,-1.4907791356765177
2019-12-15,cereals and tubers,Rice,52,KG,9.92,0.62,360,7.0,80.0,0.6,0.8,1,-0.8760535489971408,-1.3333804837816692
2019-12-15,cereals and tubers,Wheat flour,58,KG,6.67,0.42,364,10.0,76.0,1.0,1.2,1,-0.9962956551834654,-1.1444086940953753
2019-12-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,124.87,7.78,215,28.0,0.0,10.0,3.0,3,-0.653860643564929,2.9164474075713707
2019-12-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,25.42,1.58,239,27.0,0.0,14.0,1.3,3,-0.7317449809753367,1.4263133721785535
2019-12-15,milk and dairy,Cheese,414,KG,27.02,1.68,402,25.0,1.3,33.0,0.7,1,0.15083084632260121,0.6775280750021654
2019-12-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.61,300,10.0,5.0,26.0,0.1,1,0.3424920244905759,-0.4120006957113747
2019-12-15,miscellaneous food,Sugar,97,KG,14.01,0.87,387,0.0,100.0,0.0,0.1,4,-0.505065778890266,-2.0120037675810347
2019-12-15,oil and fats,Oil (maize),362,800 G,28.46,1.77,884,0.0,0.0,100.0,0.0,0,3.767239554641039,0.5285066116836852
2019-12-15,oil and fats,Oil (sunflower),184,800 G,24.58,1.53,884,0.0,0.0,100.0,0.0,0,3.750051771226022,0.4833224968633255
2019-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,28.94,1.8,341,26.0,58.0,1.5,6.7,2,-2.543709732735056,2.623746774924368
2019-12-15,pulses and nuts,Lentils,108,KG,18.54,1.16,353,25.0,60.0,1.1,7.5,2,-2.6806826820284377,2.6061508096436294
2019-12-15,vegetables and fruits,Garlic,105,KG,21.68,1.35,149,6.4,33.0,0.5,1.7,1,-0.7147639192828341,-1.2216605323550576
2019-12-15,vegetables and fruits,Onions (red),110,KG,7.82,0.49,40,1.1,9.0,0.1,0.2,1,-0.372486964802869,-1.8736596468709634
2020-01-15,cereals and tubers,Pasta,112,KG,8.07,0.51,370,13.0,75.0,1.5,1.3,1,-1.0710447552276923,-0.9669795045979457
2020-01-15,cereals and tubers,Rice,52,KG,9.92,0.63,360,7.0,80.0,0.6,0.8,1,-0.8753373913548484,-1.3314978123308208
2020-01-15,cereals and tubers,Wheat flour,58,KG,6.67,0.42,364,10.0,76.0,1.0,1.2,1,-0.9962956551834654,-1.1444086940953753
2020-01-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2020-01-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,125.87,7.96,215,28.0,0.0,10.0,3.0,3,-0.6409698060036664,2.9503354936866404
2020-01-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.21,1.78,239,27.0,0.0,14.0,1.3,3,-0.7174218281294892,1.4639668011955198
2020-01-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.62,300,10.0,5.0,26.0,0.1,1,0.3432081821328683,-0.4101180242605264
2020-01-15,oil and fats,Oil (maize),362,800 G,28.46,1.8,884,0.0,0.0,100.0,0.0,0,3.769388027567916,0.5341546260362302
2020-01-15,oil and fats,Oil (mixed),395,800 G,20.72,1.31,884,0.0,0.0,100.0,0.0,0,3.73429630309559,0.4419037249446625
2020-01-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.48,884,0.0,0.0,100.0,0.0,0,3.7464709830145604,0.47390913960908393
2020-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,30.21,1.91,341,26.0,58.0,1.5,6.7,2,-2.53583199866984,2.644456160883699
2020-01-15,pulses and nuts,Lentils,108,KG,18.54,1.17,353,25.0,60.0,1.1,7.5,2,-2.6799665243861455,2.608033481094478
2020-01-15,vegetables and fruits,Garlic,105,KG,21.68,1.37,149,6.4,33.0,0.5,1.7,1,-0.7133316039982494,-1.217895189453361
2020-01-15,vegetables and fruits,Onions (red),110,KG,8.39,0.53,40,1.1,9.0,0.1,0.2,1,-0.3696223342336995,-1.8661289610675702
2020-02-15,cereals and tubers,Pasta,112,KG,8.07,0.52,370,13.0,75.0,1.5,1.3,1,-1.0703285975854,-0.9650968331470974
2020-02-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2020-02-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,125.87,8.04,215,28.0,0.0,10.0,3.0,3,-0.6352405448653275,2.965396865293427
2020-02-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,28.21,1.8,239,27.0,0.0,14.0,1.3,3,-0.7159895128449045,1.4677321440972164
2020-02-15,oil and fats,Ghee (natural),107,KG,107.23,6.85,883,0.0,0.0,99.8,0.0,0,4.126993804245495,1.483270058966802
2020-02-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.49,884,0.0,0.0,100.0,0.0,0,3.7471871406568527,0.47579181105993223
2020-02-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5,2,-2.679250366743853,2.6099161525453263
2020-02-15,vegetables and fruits,Garlic,105,KG,21.68,1.39,149,6.4,33.0,0.5,1.7,1,-0.7118992887136646,-1.2141298465516643
2020-02-15,vegetables and fruits,Tomatoes,114,KG,7.22,0.46,18,0.9,3.9,0.2,0.3,1,-0.37380884887289456,-1.8637426268949109
2020-03-15,cereals and tubers,Wheat flour,58,KG,6.67,0.42,364,10.0,76.0,1.0,1.2,1,-0.9962956551834654,-1.1444086940953753
2020-03-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2020-03-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,128.59,8.19,215,28.0,0.0,10.0,3.0,3,-0.624498180230942,2.9936369370561517
2020-03-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,29.11,1.85,239,27.0,0.0,14.0,1.3,3,-0.7124087246334426,1.477145501351458
2020-03-15,milk and dairy,Cheese,414,KG,27.02,1.72,402,25.0,1.3,33.0,0.7,1,0.15369547689177074,0.6850587608055587
2020-03-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.62,300,10.0,5.0,26.0,0.1,1,0.3432081821328683,-0.4101180242605264
2020-03-15,miscellaneous food,Sugar,97,KG,14.01,0.89,387,0.0,100.0,0.0,0.1,4,-0.5036334636056813,-2.008238424679338
2020-03-15,oil and fats,Ghee (natural),107,KG,107.23,6.83,883,0.0,0.0,99.8,0.0,0,4.12556148896091,1.4795047160651054
2020-03-15,oil and fats,Oil (mixed),395,800 G,20.72,1.32,884,0.0,0.0,100.0,0.0,0,3.7350124607378823,0.4437863963955109
2020-03-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5,2,-2.679250366743853,2.6099161525453263
2020-03-15,vegetables and fruits,Garlic,105,KG,22.56,1.44,149,6.4,33.0,0.5,1.7,1,-0.7083185005022028,-1.2047164892974227
2020-03-15,vegetables and fruits,Onions (red),110,KG,9.2,0.59,40,1.1,9.0,0.1,0.2,1,-0.3653253883799453,-1.8548329323624801
2020-03-15,vegetables and fruits,Tomatoes,114,KG,7.22,0.46,18,0.9,3.9,0.2,0.3,1,-0.37380884887289456,-1.8637426268949109
2020-04-15,cereals and tubers,Pasta,112,KG,8.07,0.51,370,13.0,75.0,1.5,1.3,1,-1.0710447552276923,-0.9669795045979457
2020-04-15,cereals and tubers,Rice,52,KG,9.92,0.63,360,7.0,80.0,0.6,0.8,1,-0.8753373913548484,-1.3314978123308208
2020-04-15,cereals and tubers,Wheat flour,58,KG,6.67,0.42,364,10.0,76.0,1.0,1.2,1,-0.9962956551834654,-1.1444086940953753
2020-04-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.1,155,13.0,1.1,11.0,1.2,3,-0.5741082262998906,0.43795087706464964
2020-04-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,134.33,8.52,215,28.0,0.0,10.0,3.0,3,-0.6008649780352936,3.0557650949341455
2020-04-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,30.72,1.95,239,27.0,0.0,14.0,1.3,3,-0.7052471482105189,1.4959722158599411
2020-04-15,milk and dairy,Cheese,414,KG,27.02,1.71,402,25.0,1.3,33.0,0.7,1,0.15297931924947836,0.6831760893547104
2020-04-15,miscellaneous food,Sugar,97,KG,14.01,0.89,387,0.0,100.0,0.0,0.1,4,-0.5036334636056813,-2.008238424679338
2020-04-15,oil and fats,Oil (maize),362,800 G,28.46,1.8,884,0.0,0.0,100.0,0.0,0,3.769388027567916,0.5341546260362302
2020-04-15,oil and fats,Oil (mixed),395,800 G,20.72,1.31,884,0.0,0.0,100.0,0.0,0,3.73429630309559,0.4419037249446625
2020-04-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.48,884,0.0,0.0,100.0,0.0,0,3.7464709830145604,0.47390913960908393
2020-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,33.99,2.16,341,26.0,58.0,1.5,6.7,2,-2.5179280576125307,2.6915229471549074
2020-04-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5,2,-2.679250366743853,2.6099161525453263
2020-04-15,vegetables and fruits,Garlic,105,KG,23.56,1.49,149,6.4,33.0,0.5,1.7,1,-0.7047377122907409,-1.195303132043181
2020-04-15,vegetables and fruits,Onions (red),110,KG,9.82,0.62,40,1.1,9.0,0.1,0.2,1,-0.3631769154530682,-1.8491849180099353
2020-04-15,vegetables and fruits,Tomatoes,114,KG,7.93,0.5,18,0.9,3.9,0.2,0.3,1,-0.37094421830372504,-1.8562119410915174
2020-05-15,cereals and tubers,Pasta,112,KG,8.07,0.51,370,13.0,75.0,1.5,1.3,1,-1.0710447552276923,-0.9669795045979457
2020-05-15,cereals and tubers,Rice,52,KG,9.92,0.63,360,7.0,80.0,0.6,0.8,1,-0.8753373913548484,-1.3314978123308208
2020-05-15,cereals and tubers,Wheat flour,58,KG,6.67,0.43,364,10.0,76.0,1.0,1.2,1,-0.9955794975411731,-1.1425260226445269
2020-05-15,"meat, fish and eggs",Eggs,92,Unit,1.65,0.11,155,13.0,1.1,11.0,1.2,3,-0.5733920686575982,0.4398335485154979
2020-05-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,135.68,8.65,215,28.0,0.0,10.0,3.0,3,-0.5915549286854928,3.080239823795174
2020-05-15,milk and dairy,Cheese,414,KG,27.02,1.72,402,25.0,1.3,33.0,0.7,1,0.15369547689177074,0.6850587608055587
2020-05-15,milk and dairy,Cheese (picon),319,8 pcs,9.74,0.62,300,10.0,5.0,26.0,0.1,1,0.3432081821328683,-0.4101180242605264
2020-05-15,oil and fats,Oil (maize),362,800 G,28.46,1.81,884,0.0,0.0,100.0,0.0,0,3.7701041852102084,0.5360372974870785
2020-05-15,oil and fats,Oil (sunflower),184,800 G,23.38,1.49,884,0.0,0.0,100.0,0.0,0,3.7471871406568527,0.47579181105993223
2020-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,33.21,2.12,341,26.0,58.0,1.5,6.7,2,-2.5207926881817,2.683992261351514
2020-05-15,pulses and nuts,Lentils,108,KG,18.54,1.18,353,25.0,60.0,1.1,7.5,2,-2.679250366743853,2.6099161525453263
2020-05-15,vegetables and fruits,Garlic,105,KG,18.16,1.16,149,6.4,33.0,0.5,1.7,1,-0.7283709144863891,-1.2574312899211755
2020-05-15,vegetables and fruits,Tomatoes,114,KG,7.16,0.46,18,0.9,3.9,0.2,0.3,1,-0.37380884887289456,-1.8637426268949109
