date,category,commodity,commodity_id,unit,price,usdprice
2023-12-15,oil and fats,Oil (cotton),172,800 G,47.94,1.55
2023-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,42.8,1.39
2023-12-15,pulses and nuts,Lentils,108,KG,47.08,1.52
2023-12-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.33,0.53
2023-12-15,vegetables and fruits,Tomatoes,114,KG,10.32,0.33
2024-01-15,cereals and tubers,Pasta,112,KG,22.39,0.72
2024-01-15,cereals and tubers,Rice,52,KG,30.39,0.98
2024-01-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,21.24,0.69
2024-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.81,0.16
2024-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,76.07,2.46
2024-01-15,milk and dairy,Milk (fresh),758,KG,26.13,0.84
2024-01-15,miscellaneous food,Sugar,97,KG,41.39,1.34
2024-01-15,oil and fats,Oil (cotton),172,800 G,53.41,1.73
2024-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,45.25,1.46
2024-01-15,vegetables and fruits,Tomatoes,114,KG,8.89,0.29
2024-02-15,cereals and tubers,Pasta,112,KG,29.49,0.96
2024-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,26.23,0.85
2024-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.6,0.18
2024-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,90.62,2.94
2024-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.07,1.1
2024-02-15,milk and dairy,Milk (fresh),758,KG,29,0.94
2024-02-15,miscellaneous food,Sugar,97,KG,43.73,1.42
2024-02-15,oil and fats,Oil (cotton),172,800 G,72.75,2.36
2024-02-15,pulses and nuts,Lentils,108,KG,68.32,2.21
2024-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,17.06,0.55
2024-03-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,26.65,0.56
2024-03-15,"meat, fish and eggs",Fish (tilapia),405,KG,89.91,1.88
2024-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,108.26,2.27
2024-03-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.73,0.73
2024-03-15,milk and dairy,Milk (fresh),758,KG,29.7,0.62
2024-03-15,oil and fats,Oil (cotton),172,800 G,72.71,1.52
2024-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,55.68,1.17
2024-03-15,pulses and nuts,Lentils,108,KG,67.98,1.42
2024-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.3,0.34
2024-03-15,vegetables and fruits,Tomatoes,114,KG,8.59,0.18
2024-04-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,23.71,0.49
2024-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.66,0.12
2024-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,89.41,1.85
2024-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,102.92,2.13
2024-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.58,0.72
2024-04-15,milk and dairy,Milk (fresh),758,KG,30.15,0.62
2024-04-15,miscellaneous food,Sugar,97,KG,45.64,0.94
2024-04-15,oil and fats,Oil (cotton),172,800 G,66.27,1.37
2024-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,48.99,1.01
2024-04-15,pulses and nuts,Lentils,108,KG,61.66,1.28
2024-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,14.8,0.31
2024-04-15,vegetables and fruits,Tomatoes,114,KG,9.22,0.19
2024-05-15,cereals and tubers,Pasta,112,KG,27.77,0.59
2024-05-15,cereals and tubers,Rice,52,KG,29.3,0.63
2024-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.74,0.49
2024-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5,0.11
2024-05-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,92.68,1.98
2024-05-15,oil and fats,Oil (cotton),172,800 G,59.08,1.26
2024-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,46.14,0.99
2024-05-15,pulses and nuts,Lentils,108,KG,59.96,1.28
2024-05-15,vegetables and fruits,Tomatoes,114,KG,8.53,0.18
2024-06-15,cereals and tubers,Rice,52,KG,29.2,0.61
2024-06-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,101.45,2.13
2024-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.91,0.73
2024-06-15,milk and dairy,Milk (fresh),758,KG,29.98,0.63
2024-06-15,miscellaneous food,Sugar,97,KG,43,0.9
2024-06-15,oil and fats,Oil (cotton),172,800 G,57.64,1.21
2024-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,44.82,0.94
2024-06-15,pulses and nuts,Lentils,108,KG,59.01,1.24
2024-06-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,15.61,0.33
2024-06-15,vegetables and fruits,Tomatoes,114,KG,8.17,0.17
2024-07-15,cereals and tubers,Pasta,112,KG,27.59,0.58
2024-07-15,cereals and tubers,Rice,52,KG,28.65,0.6
2024-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,85.47,1.78
2024-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,88.9,1.86
2024-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,35.57,0.74
2024-07-15,milk and dairy,Milk (fresh),758,KG,30.02,0.63
2024-07-15,miscellaneous food,Sugar,97,KG,42.87,0.89
2024-07-15,pulses and nuts,"Beans (fava, dry)",385,KG,46.33,0.97
2024-07-15,pulses and nuts,Lentils,108,KG,60.53,1.26
2024-08-15,cereals and tubers,Pasta,112,KG,27.94,0.57
2024-08-15,cereals and tubers,Rice,52,KG,27.85,0.57
2024-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,21.89,0.45
2024-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.55,0.11
2024-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,86.48,1.77
2024-08-15,milk and dairy,Milk (fresh),758,KG,30.18,0.62
2024-08-15,miscellaneous food,Sugar,97,KG,42.2,0.86
2024-08-15,oil and fats,Oil (cotton),172,800 G,56.27,1.15
2024-08-15,pulses and nuts,Lentils,108,KG,60.88,1.25
2024-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,21.07,0.43
2024-08-15,vegetables and fruits,Tomatoes,114,KG,19.86,0.41
2024-09-15,cereals and tubers,Pasta,112,KG,28,0.58
2024-09-15,cereals and tubers,Rice,52,KG,27.82,0.57
2024-09-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.82,0.12
2024-09-15,"meat, fish and eggs",Fish (tilapia),405,KG,88.77,1.83
2024-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,84.49,1.75
2024-09-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,36.86,0.76
2024-09-15,oil and fats,Oil (cotton),172,800 G,55.48,1.15
2024-09-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,22.64,0.47
2024-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,21.9,0.45
2024-10-15,"meat, fish and eggs",Fish (tilapia),405,KG,91.26,1.88
2024-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,37.14,0.77
2024-10-15,milk and dairy,Milk (fresh),758,KG,30.89,0.64
2024-10-15,oil and fats,Oil (cotton),172,800 G,55.52,1.14
2024-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,46.51,0.96
2024-10-15,pulses and nuts,Lentils,108,KG,61.65,1.27
2024-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,19.47,0.4
2024-10-15,vegetables and fruits,Tomatoes,114,KG,24.62,0.51
2024-11-15,cereals and tubers,Pasta,112,KG,28.16,0.57
2024-11-15,cereals and tubers,Rice,52,KG,28.26,0.57
2024-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,21.67,0.44
2024-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.96,0.12
2024-11-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,84.25,1.71
2024-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,38.04,0.77
2024-11-15,oil and fats,Oil (cotton),172,800 G,57.27,1.16
2024-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,47.25,0.96
2024-11-15,pulses and nuts,Lentils,108,KG,61.88,1.25
2024-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,18.99,0.39
2024-11-15,vegetables and fruits,Tomatoes,114,KG,15.34,0.31
2024-12-15,cereals and tubers,Pasta,112,KG,28.28,0.56
2024-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,89.92,1.77
2024-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,38.38,0.76
2024-12-15,miscellaneous food,Sugar,97,KG,41.63,0.82
2024-12-15,oil and fats,Oil (cotton),172,800 G,58.61,1.16
2024-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,48.39,0.95
2024-12-15,pulses and nuts,Lentils,108,KG,61.97,1.22
2024-12-15,vegetables and fruits,Tomatoes,114,KG,9.16,0.18
2025-01-15,cereals and tubers,Pasta,112,KG,28.59,0.57
2025-01-15,cereals and tubers,Rice,52,KG,28.99,0.58
2025-01-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.17,0.44
2025-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.79,0.11
2025-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,91.31,1.81
2025-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,95.79,1.9
2025-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,38.8,0.77
2025-01-15,miscellaneous food,Sugar,97,KG,41.47,0.82
2025-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,49.97,0.99
2025-01-15,pulses and nuts,Lentils,108,KG,61.71,1.22
2025-01-15,vegetables and fruits,Tomatoes,114,KG,8.4,0.17
2025-02-15,cereals and tubers,Pasta,112,KG,28.42,0.56
2025-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.13,0.44
2025-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.84,0.12
2025-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,91.34,1.81
2025-02-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,101.8,2.01
2025-02-15,milk and dairy,Milk (fresh),758,KG,31.85,0.63
2025-02-15,miscellaneous food,Sugar,97,KG,41.48,0.82
2025-02-15,oil and fats,Oil (cotton),172,800 G,59.36,1.17
2025-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,51.41,1.02
2025-02-15,pulses and nuts,Lentils,108,KG,61.96,1.22
2025-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,18.41,0.36
2025-02-15,vegetables and fruits,Tomatoes,114,KG,6.29,0.12
2025-03-15,cereals and tubers,Pasta,112,KG,28.47,0.56
2025-03-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.24,0.44
2025-03-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.87,0.12
2025-03-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,39.38,0.78
2025-03-15,milk and dairy,Milk (fresh),758,KG,31.88,0.63
2025-03-15,miscellaneous food,Sugar,97,KG,41.56,0.82
2025-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,52.85,1.04
2025-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,23.04,0.46
2025-03-15,vegetables and fruits,Tomatoes,114,KG,5.93,0.12
2025-04-15,cereals and tubers,Pasta,112,KG,28.56,0.56
2025-04-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.23,0.44
2025-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,94.27,1.85
2025-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,99.36,1.95
2025-04-15,pulses and nuts,Lentils,108,KG,62.46,1.23
2025-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,20.49,0.4
