date,category,commodity,commodity_id,unit,price,usdprice,calories (Kcal),protein (g),carbs (g),fat (g),iron (mg)
2022-09-15,cereals and tubers,Potatoes,83,KG,8.0,0.41,77,2.0,17.0,0.1,0.8
2022-09-15,cereals and tubers,Rice,52,KG,15.67,0.81,360,7.0,80.0,0.6,0.8
2022-09-15,cereals and tubers,Wheat flour,58,KG,12.49,0.64,364,10.0,76.0,1.0,1.2
2022-09-15,"meat, fish and eggs",Eggs,92,Unit,2.43,0.13,155,13.0,1.1,11.0,1.2
2022-09-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,171.65,8.85,215,28.0,0.0,10.0,3.0
2022-09-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,36.74,1.89,239,27.0,0.0,14.0,1.3
2022-09-15,milk and dairy,Cheese,414,KG,37.03,1.91,402,25.0,1.3,33.0,0.7
2022-09-15,milk and dairy,Cheese (picon),319,8 pcs,19.42,1.0,300,10.0,5.0,26.0,0.1
2022-09-15,miscellaneous food,Sugar,97,KG,14.76,0.76,387,0.0,100.0,0.0,0.1
2022-09-15,oil and fats,Ghee (natural),107,KG,119.64,6.17,883,0.0,0.0,99.8,0.0
2022-09-15,oil and fats,Oil (maize),362,800 G,45.78,2.36,884,0.0,0.0,100.0,0.0
2022-09-15,oil and fats,Oil (mixed),395,800 G,28.96,1.49,884,0.0,0.0,100.0,0.0
2022-09-15,oil and fats,Oil (sunflower),184,800 G,40.07,2.07,884,0.0,0.0,100.0,0.0
2022-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,26.94,1.39,341,26.0,58.0,1.5,6.7
2022-09-15,vegetables and fruits,Garlic,105,KG,19.35,1.0,149,6.4,33.0,0.5,1.7
2022-09-15,cereals and tubers,Pasta,112,KG,13.93,0.72,370,13.0,75.0,1.5,1.3
2022-09-15,cereals and tubers,Rice,52,KG,15.67,0.81,360,7.0,80.0,0.6,0.8
2022-09-15,"meat, fish and eggs",Fish (tilapia),405,KG,39.81,2.05,128,26.0,0.0,3.0,0.6
2022-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,36.74,1.89,215,18.0,0.0,15.0,1.0
2022-09-15,miscellaneous food,Sugar,97,KG,14.76,0.76,387,0.0,100.0,0.0,0.1
2022-09-15,oil and fats,Oil (cotton),172,800 G,28.96,1.49,884,0.0,0.0,100.0,0.0
2022-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,26.94,1.39,341,26.0,58.0,1.5,6.7
2022-09-15,pulses and nuts,Lentils,108,KG,25.61,1.32,353,25.0,60.0,1.1,7.5
2022-09-15,vegetables and fruits,Tomatoes,114,KG,9.29,0.48,18,0.9,3.9,0.2,0.3
2022-10-15,cereals and tubers,Pasta,112,KG,14.11,0.72,370,13.0,75.0,1.5,1.3
2022-10-15,cereals and tubers,Potatoes,83,KG,9.15,0.47,77,2.0,17.0,0.1,0.8
2022-10-15,cereals and tubers,Rice,52,KG,15.74,0.8,360,7.0,80.0,0.6,0.8
2022-10-15,cereals and tubers,Wheat flour,58,KG,13.21,0.67,364,10.0,76.0,1.0,1.2
2022-10-15,"meat, fish and eggs",Eggs,92,Unit,2.69,0.14,155,13.0,1.1,11.0,1.2
2022-10-15,"meat, fish and eggs","Meat (beef, without bones)",468,KG,172.37,8.79,215,28.0,0.0,10.0,3.0
2022-10-15,"meat, fish and eggs","Meat (chicken, frozen)",207,KG,38.93,1.99,239,27.0,0.0,14.0,1.3
2022-10-15,milk and dairy,Cheese (picon),319,8 pcs,20.32,1.04,300,10.0,5.0,26.0,0.1
2022-10-15,miscellaneous food,Sugar,97,KG,15.72,0.8,387,0.0,100.0,0.0,0.1
2022-10-15,oil and fats,Ghee (natural),107,KG,121.71,6.21,883,0.0,0.0,99.8,0.0
2022-10-15,oil and fats,Oil (maize),362,800 G,47.97,2.45,884,0.0,0.0,100.0,0.0
2022-10-15,oil and fats,Oil (mixed),395,800 G,30.05,1.53,884,0.0,0.0,100.0,0.0
2022-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.48,1.4,341,26.0,58.0,1.5,6.7
2022-10-15,pulses and nuts,Lentils,108,KG,27.18,1.39,353,25.0,60.0,1.1,7.5
2022-10-15,vegetables and fruits,Garlic,105,KG,19.61,1.0,149,6.4,33.0,0.5,1.7
2022-10-15,vegetables and fruits,Tomatoes,114,KG,7.06,0.36,18,0.9,3.9,0.2,0.3
2022-10-15,cereals and tubers,Pasta,112,KG,14.11,0.72,370,13.0,75.0,1.5,1.3
2022-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,13.21,0.67,364,10.5,74.0,1.2,1.1
2022-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.69,0.14,143,12.6,0.7,9.5,1.1
2022-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,20.32,1.04,310,11.0,4.0,28.0,0.1
2022-10-15,milk and dairy,Milk (fresh),758,KG,14.96,0.76,61,3.2,4.8,3.3,0.0
2022-10-15,oil and fats,Oil (cotton),172,800 G,30.05,1.53,884,0.0,0.0,100.0,0.0
2022-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,27.48,1.4,341,26.0,58.0,1.5,6.7
2022-10-15,pulses and nuts,Lentils,108,KG,26.45,1.35,353,25.0,60.0,1.1,7.5
2022-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.08,0.46,15,0.7,3.6,0.1,0.3
2022-10-15,vegetables and fruits,Tomatoes,114,KG,7.06,0.36,18,0.9,3.9,0.2,0.3
2022-11-15,cereals and tubers,Rice,52,KG,16.75,0.69,360,7.0,80.0,0.6,0.8
2022-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,14.77,0.6,364,10.5,74.0,1.2,1.1
2022-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,2.81,0.12,143,12.6,0.7,9.5,1.1
2022-11-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,44.12,1.81,215,18.0,0.0,15.0,1.0
2022-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,21.06,0.86,310,11.0,4.0,28.0,0.1
2022-11-15,miscellaneous food,Sugar,97,KG,17.35,0.71,387,0.0,100.0,0.0,0.1
2022-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,8.61,0.35,15,0.7,3.6,0.1,0.3
2022-11-15,vegetables and fruits,Tomatoes,114,KG,7.15,0.29,18,0.9,3.9,0.2,0.3
2022-12-15,cereals and tubers,Pasta,112,KG,16.65,0.68,370,13.0,75.0,1.5,1.3
2022-12-15,cereals and tubers,Rice,52,KG,17.41,0.71,360,7.0,80.0,0.6,0.8
2022-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,16.84,0.68,364,10.5,74.0,1.2,1.1
2022-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,42.79,1.74,128,26.0,0.0,3.0,0.6
2022-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,45.17,1.83,215,18.0,0.0,15.0,1.0
2022-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,22.96,0.93,310,11.0,4.0,28.0,0.1
2022-12-15,milk and dairy,Milk (fresh),758,KG,16.89,0.69,61,3.2,4.8,3.3,0.0
2022-12-15,oil and fats,Oil (cotton),172,800 G,33.5,1.36,884,0.0,0.0,100.0,0.0
2022-12-15,pulses and nuts,Lentils,108,KG,35.82,1.45,353,25.0,60.0,1.1,7.5
2022-12-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.05,0.37,15,0.7,3.6,0.1,0.3
2023-01-15,cereals and tubers,Pasta,112,KG,20.34,0.69,370,13.0,75.0,1.5,1.3
2023-01-15,cereals and tubers,Rice,52,KG,18.12,0.61,360,7.0,80.0,0.6,0.8
2023-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.02,0.1,143,12.6,0.7,9.5,1.1
2023-01-15,"meat, fish and eggs",Fish (tilapia),405,KG,47.56,1.6,128,26.0,0.0,3.0,0.6
2023-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,60.33,2.03,215,18.0,0.0,15.0,1.0
2023-01-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,24.75,0.83,310,11.0,4.0,28.0,0.1
2023-01-15,milk and dairy,Milk (fresh),758,KG,18.31,0.62,61,3.2,4.8,3.3,0.0
2023-01-15,miscellaneous food,Sugar,97,KG,19.97,0.67,387,0.0,100.0,0.0,0.1
2023-01-15,oil and fats,Oil (cotton),172,800 G,40.9,1.38,884,0.0,0.0,100.0,0.0
2023-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.05,1.22,341,26.0,58.0,1.5,6.7
2023-01-15,pulses and nuts,Lentils,108,KG,40.62,1.37,353,25.0,60.0,1.1,7.5
2023-01-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.29,0.31,15,0.7,3.6,0.1,0.3
2023-01-15,vegetables and fruits,Tomatoes,114,KG,6.61,0.22,18,0.9,3.9,0.2,0.3
2023-02-15,cereals and tubers,Rice,52,KG,20.9,0.68,360,7.0,80.0,0.6,0.8
2023-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,18.54,0.61,364,10.5,74.0,1.2,1.1
2023-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12,143,12.6,0.7,9.5,1.1
2023-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,58.97,1.93,128,26.0,0.0,3.0,0.6
2023-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,27.6,0.9,310,11.0,4.0,28.0,0.1
2023-02-15,miscellaneous food,Sugar,97,KG,21.46,0.7,387,0.0,100.0,0.0,0.1
2023-02-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.32,1.19,341,26.0,58.0,1.5,6.7
2023-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,9.55,0.31,15,0.7,3.6,0.1,0.3
2023-02-15,vegetables and fruits,Tomatoes,114,KG,6.95,0.23,18,0.9,3.9,0.2,0.3
2023-03-15,cereals and tubers,Pasta,112,KG,20.39,0.66,370,13.0,75.0,1.5,1.3
2023-03-15,cereals and tubers,Rice,52,KG,23.04,0.75,360,7.0,80.0,0.6,0.8
2023-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,82.45,2.67,215,18.0,0.0,15.0,1.0
2023-03-15,miscellaneous food,Sugar,97,KG,22.09,0.72,387,0.0,100.0,0.0,0.1
2023-03-15,oil and fats,Oil (cotton),172,800 G,45.4,1.47,884,0.0,0.0,100.0,0.0
2023-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.5,1.18,341,26.0,58.0,1.5,6.7
2023-04-15,cereals and tubers,Pasta,112,KG,20.78,0.67,370,13.0,75.0,1.5,1.3
2023-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.73,0.12,143,12.6,0.7,9.5,1.1
2023-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,67.46,2.19,128,26.0,0.0,3.0,0.6
2023-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,80.48,2.61,215,18.0,0.0,15.0,1.0
2023-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.02,0.94,310,11.0,4.0,28.0,0.1
2023-04-15,milk and dairy,Milk (fresh),758,KG,20.11,0.65,61,3.2,4.8,3.3,0.0
2023-04-15,miscellaneous food,Sugar,97,KG,22.7,0.74,387,0.0,100.0,0.0,0.1
2023-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.56,1.19,341,26.0,58.0,1.5,6.7
2023-04-15,pulses and nuts,Lentils,108,KG,43.36,1.41,353,25.0,60.0,1.1,7.5
2023-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,11.25,0.36,15,0.7,3.6,0.1,0.3
2023-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.43,0.63,364,10.5,74.0,1.2,1.1
2023-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.78,0.12,143,12.6,0.7,9.5,1.1
2023-05-15,"meat, fish and eggs",Fish (tilapia),405,KG,78.23,2.54,128,26.0,0.0,3.0,0.6
2023-05-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.66,0.96,310,11.0,4.0,28.0,0.1
2023-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,36.66,1.19,341,26.0,58.0,1.5,6.7
2023-05-15,pulses and nuts,Lentils,108,KG,44.5,1.44,353,25.0,60.0,1.1,7.5
2023-05-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,10.84,0.35,15,0.7,3.6,0.1,0.3
2023-05-15,vegetables and fruits,Tomatoes,114,KG,8.24,0.27,18,0.9,3.9,0.2,0.3
2023-06-15,cereals and tubers,Pasta,112,KG,20.85,0.68,370,13.0,75.0,1.5,1.3
2023-06-15,cereals and tubers,Rice,52,KG,28.97,0.94,360,7.0,80.0,0.6,0.8
2023-06-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,3.79,0.12,143,12.6,0.7,9.5,1.1
2023-06-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.69,2.58,128,26.0,0.0,3.0,0.6
2023-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.54,0.96,310,11.0,4.0,28.0,0.1
2023-06-15,oil and fats,Oil (cotton),172,800 G,46.64,1.51,884,0.0,0.0,100.0,0.0
2023-06-15,pulses and nuts,Lentils,108,KG,44.72,1.45,353,25.0,60.0,1.1,7.5
2023-06-15,vegetables and fruits,Tomatoes,114,KG,6.38,0.21,18,0.9,3.9,0.2,0.3
2023-07-15,cereals and tubers,Pasta,112,KG,20.78,0.67,370,13.0,75.0,1.5,1.3
2023-07-15,"meat, fish and eggs",Fish (tilapia),405,KG,80.45,2.61,128,26.0,0.0,3.0,0.6
2023-07-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,77.56,2.51,215,18.0,0.0,15.0,1.0
2023-07-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,29.83,0.97,310,11.0,4.0,28.0,0.1
2023-07-15,miscellaneous food,Sugar,97,KG,25.61,0.83,387,0.0,100.0,0.0,0.1
2023-07-15,oil and fats,Oil (cotton),172,800 G,46.39,1.5,884,0.0,0.0,100.0,0.0
2023-07-15,pulses and nuts,Lentils,108,KG,44.79,1.45,353,25.0,60.0,1.1,7.5
2023-07-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,12.31,0.4,15,0.7,3.6,0.1,0.3
2023-07-15,vegetables and fruits,Tomatoes,114,KG,6.44,0.21,18,0.9,3.9,0.2,0.3
2023-08-15,cereals and tubers,Rice,52,KG,26.1,0.85,360,7.0,80.0,0.6,0.8
2023-08-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.71,0.64,364,10.5,74.0,1.2,1.1
2023-08-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.05,0.13,143,12.6,0.7,9.5,1.1
2023-08-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.79,2.59,128,26.0,0.0,3.0,0.6
2023-08-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.39,2.31,215,18.0,0.0,15.0,1.0
2023-08-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,30.24,0.98,310,11.0,4.0,28.0,0.1
2023-08-15,pulses and nuts,"Beans (fava, dry)",385,KG,37.87,1.23,341,26.0,58.0,1.5,6.7
2023-08-15,pulses and nuts,Lentils,108,KG,45.01,1.46,353,25.0,60.0,1.1,7.5
2023-08-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,14.12,0.46,15,0.7,3.6,0.1,0.3
2023-09-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.44,0.63,364,10.5,74.0,1.2,1.1
2023-09-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.36,0.14,143,12.6,0.7,9.5,1.1
2023-09-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,71.59,2.31,215,18.0,0.0,15.0,1.0
2023-09-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.12,1.01,310,11.0,4.0,28.0,0.1
2023-09-15,milk and dairy,Milk (fresh),758,KG,23.62,0.76,61,3.2,4.8,3.3,0.0
2023-09-15,miscellaneous food,Sugar,97,KG,28.74,0.93,387,0.0,100.0,0.0,0.1
2023-09-15,oil and fats,Oil (cotton),172,800 G,46.79,1.51,884,0.0,0.0,100.0,0.0
2023-09-15,pulses and nuts,"Beans (fava, dry)",385,KG,39.13,1.26,341,26.0,58.0,1.5,6.7
2023-09-15,pulses and nuts,Lentils,108,KG,45.81,1.48,353,25.0,60.0,1.1,7.5
2023-09-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.93,0.55,15,0.7,3.6,0.1,0.3
2023-09-15,vegetables and fruits,Tomatoes,114,KG,18.19,0.59,18,0.9,3.9,0.2,0.3
2023-10-15,cereals and tubers,Pasta,112,KG,20.68,0.67,370,13.0,75.0,1.5,1.3
2023-10-15,cereals and tubers,Rice,52,KG,24.64,0.8,360,7.0,80.0,0.6,0.8
2023-10-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,25.88,0.84,364,10.5,74.0,1.2,1.1
2023-10-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.73,0.15,143,12.6,0.7,9.5,1.1
2023-10-15,"meat, fish and eggs",Fish (tilapia),405,KG,78.39,2.54,128,26.0,0.0,3.0,0.6
2023-10-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,81.66,2.65,215,18.0,0.0,15.0,1.0
2023-10-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.06,1.01,310,11.0,4.0,28.0,0.1
2023-10-15,miscellaneous food,Sugar,97,KG,30.91,1.0,387,0.0,100.0,0.0,0.1
2023-10-15,oil and fats,Oil (cotton),172,800 G,44.64,1.45,884,0.0,0.0,100.0,0.0
2023-10-15,pulses and nuts,"Beans (fava, dry)",385,KG,40.4,1.31,341,26.0,58.0,1.5,6.7
2023-10-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,13.88,0.45,15,0.7,3.6,0.1,0.3
2023-10-15,vegetables and fruits,Tomatoes,114,KG,14.8,0.48,18,0.9,3.9,0.2,0.3
2023-11-15,cereals and tubers,Pasta,112,KG,20.93,0.68,370,13.0,75.0,1.5,1.3
2023-11-15,cereals and tubers,Rice,52,KG,27.06,0.88,360,7.0,80.0,0.6,0.8
2023-11-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.61,0.63,364,10.5,74.0,1.2,1.1
2023-11-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.77,0.15,143,12.6,0.7,9.5,1.1
2023-11-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,31.79,1.03,310,11.0,4.0,28.0,0.1
2023-11-15,milk and dairy,Milk (fresh),758,KG,24.72,0.8,61,3.2,4.8,3.3,0.0
2023-11-15,miscellaneous food,Sugar,97,KG,39.82,1.29,387,0.0,100.0,0.0,0.1
2023-11-15,oil and fats,Oil (cotton),172,800 G,45.26,1.46,884,0.0,0.0,100.0,0.0
2023-11-15,pulses and nuts,"Beans (fava, dry)",385,KG,41.52,1.34,341,26.0,58.0,1.5,6.7
2023-11-15,pulses and nuts,Lentils,108,KG,47.08,1.52,353,25.0,60.0,1.1,7.5
2023-11-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,12.31,0.4,15,0.7,3.6,0.1,0.3
2023-11-15,vegetables and fruits,Tomatoes,114,KG,12.36,0.4,18,0.9,3.9,0.2,0.3
2023-12-15,cereals and tubers,Pasta,112,KG,21.41,0.69,370,13.0,75.0,1.5,1.3
2023-12-15,cereals and tubers,Rice,52,KG,29.6,0.96,360,7.0,80.0,0.6,0.8
2023-12-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,19.92,0.64,364,10.5,74.0,1.2,1.1
2023-12-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.72,0.15,143,12.6,0.7,9.5,1.1
2023-12-15,"meat, fish and eggs",Fish (tilapia),405,KG,79.56,2.57,128,26.0,0.0,3.0,0.6
2023-12-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,73.52,2.38,215,18.0,0.0,15.0,1.0
2023-12-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,32.59,1.05,310,11.0,4.0,28.0,0.1
2023-12-15,milk and dairy,Milk (fresh),758,KG,25.37,0.82,61,3.2,4.8,3.3,0.0
2023-12-15,oil and fats,Oil (cotton),172,800 G,47.94,1.55,884,0.0,0.0,100.0,0.0
2023-12-15,pulses and nuts,"Beans (fava, dry)",385,KG,42.8,1.39,341,26.0,58.0,1.5,6.7
2023-12-15,pulses and nuts,Lentils,108,KG,47.08,1.52,353,25.0,60.0,1.1,7.5
2023-12-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.33,0.53,15,0.7,3.6,0.1,0.3
2023-12-15,vegetables and fruits,Tomatoes,114,KG,10.32,0.33,18,0.9,3.9,0.2,0.3
2024-01-15,cereals and tubers,Pasta,112,KG,22.39,0.72,370,13.0,75.0,1.5,1.3
2024-01-15,cereals and tubers,Rice,52,KG,30.39,0.98,360,7.0,80.0,0.6,0.8
2024-01-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,21.24,0.69,364,10.5,74.0,1.2,1.1
2024-01-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,4.81,0.16,143,12.6,0.7,9.5,1.1
2024-01-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,76.07,2.46,215,18.0,0.0,15.0,1.0
2024-01-15,milk and dairy,Milk (fresh),758,KG,26.13,0.84,61,3.2,4.8,3.3,0.0
2024-01-15,miscellaneous food,Sugar,97,KG,41.39,1.34,387,0.0,100.0,0.0,0.1
2024-01-15,oil and fats,Oil (cotton),172,800 G,53.41,1.73,884,0.0,0.0,100.0,0.0
2024-01-15,pulses and nuts,"Beans (fava, dry)",385,KG,45.25,1.46,341,26.0,58.0,1.5,6.7
2024-01-15,vegetables and fruits,Tomatoes,114,KG,8.89,0.29,18,0.9,3.9,0.2,0.3
2024-02-15,cereals and tubers,Pasta,112,KG,29.49,0.96,370,13.0,75.0,1.5,1.3
2024-02-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,26.23,0.85,364,10.5,74.0,1.2,1.1
2024-02-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.6,0.18,143,12.6,0.7,9.5,1.1
2024-02-15,"meat, fish and eggs",Fish (tilapia),405,KG,90.62,2.94,128,26.0,0.0,3.0,0.6
2024-02-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.07,1.1,310,11.0,4.0,28.0,0.1
2024-02-15,milk and dairy,Milk (fresh),758,KG,29.0,0.94,61,3.2,4.8,3.3,0.0
2024-02-15,miscellaneous food,Sugar,97,KG,43.73,1.42,387,0.0,100.0,0.0,0.1
2024-02-15,oil and fats,Oil (cotton),172,800 G,72.75,2.36,884,0.0,0.0,100.0,0.0
2024-02-15,pulses and nuts,Lentils,108,KG,68.32,2.21,353,25.0,60.0,1.1,7.5
2024-02-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,17.06,0.55,15,0.7,3.6,0.1,0.3
2024-03-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,26.65,0.56,364,10.5,74.0,1.2,1.1
2024-03-15,"meat, fish and eggs",Fish (tilapia),405,KG,89.91,1.88,128,26.0,0.0,3.0,0.6
2024-03-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,108.26,2.27,215,18.0,0.0,15.0,1.0
2024-03-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.73,0.73,310,11.0,4.0,28.0,0.1
2024-03-15,milk and dairy,Milk (fresh),758,KG,29.7,0.62,61,3.2,4.8,3.3,0.0
2024-03-15,oil and fats,Oil (cotton),172,800 G,72.71,1.52,884,0.0,0.0,100.0,0.0
2024-03-15,pulses and nuts,"Beans (fava, dry)",385,KG,55.68,1.17,341,26.0,58.0,1.5,6.7
2024-03-15,pulses and nuts,Lentils,108,KG,67.98,1.42,353,25.0,60.0,1.1,7.5
2024-03-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,16.3,0.34,15,0.7,3.6,0.1,0.3
2024-03-15,vegetables and fruits,Tomatoes,114,KG,8.59,0.18,18,0.9,3.9,0.2,0.3
2024-04-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,23.71,0.49,364,10.5,74.0,1.2,1.1
2024-04-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.66,0.12,143,12.6,0.7,9.5,1.1
2024-04-15,"meat, fish and eggs",Fish (tilapia),405,KG,89.41,1.85,128,26.0,0.0,3.0,0.6
2024-04-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,102.92,2.13,215,18.0,0.0,15.0,1.0
2024-04-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.58,0.72,310,11.0,4.0,28.0,0.1
2024-04-15,milk and dairy,Milk (fresh),758,KG,30.15,0.62,61,3.2,4.8,3.3,0.0
2024-04-15,miscellaneous food,Sugar,97,KG,45.64,0.94,387,0.0,100.0,0.0,0.1
2024-04-15,oil and fats,Oil (cotton),172,800 G,66.27,1.37,884,0.0,0.0,100.0,0.0
2024-04-15,pulses and nuts,"Beans (fava, dry)",385,KG,48.99,1.01,341,26.0,58.0,1.5,6.7
2024-04-15,pulses and nuts,Lentils,108,KG,61.66,1.28,353,25.0,60.0,1.1,7.5
2024-04-15,vegetables and fruits,Cucumbers (medium sized),1299,KG,14.8,0.31,15,0.7,3.6,0.1,0.3
2024-04-15,vegetables and fruits,Tomatoes,114,KG,9.22,0.19,18,0.9,3.9,0.2,0.3
2024-05-15,cereals and tubers,Pasta,112,KG,27.77,0.59,370,13.0,75.0,1.5,1.3
2024-05-15,cereals and tubers,Rice,52,KG,29.3,0.63,360,7.0,80.0,0.6,0.8
2024-05-15,cereals and tubers,"Wheat flour (unpacked, 72%)",1302,KG,22.74,0.49,364,10.5,74.0,1.2,1.1
2024-05-15,"meat, fish and eggs",Eggs (medium size),1301,1 piece,5.0,0.11,143,12.6,0.7,9.5,1.1
2024-05-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,92.68,1.98,215,18.0,0.0,15.0,1.0
2024-05-15,oil and fats,Oil (cotton),172,800 G,59.08,1.26,884,0.0,0.0,100.0,0.0
2024-05-15,pulses and nuts,"Beans (fava, dry)",385,KG,46.14,0.99,341,26.0,58.0,1.5,6.7
2024-05-15,pulses and nuts,Lentils,108,KG,59.96,1.28,353,25.0,60.0,1.1,7.5
2024-05-15,vegetables and fruits,Tomatoes,114,KG,8.53,0.18,18,0.9,3.9,0.2,0.3
2024-06-15,cereals and tubers,Rice,52,KG,29.2,0.61,360,7.0,80.0,0.6,0.8
2024-06-15,"meat, fish and eggs","Meat (chicken, farm)",1303,KG,101.45,2.13,215,18.0,0.0,15.0,1.0
2024-06-15,milk and dairy,"Cheese (local, processed, Nesto)",1300,8 pcs,34.91,0.73,310,11.0,4.0,28.0,0.1
2024-06-15,milk and dairy,Milk (fresh),758,KG,29.98,0.63,61,3.2,4.8,3.3,0.0
2024-06-15,miscellaneous food,Sugar,97,KG,43.0,0.9,387,0.0,100.0,0.0,0.1
2024-06-15,oil and fats,Oil (cotton),172,800 G,57.64,1.21,884,0.0,0.0,100.0,0.0
2024-06-15,pulses and nuts,"Beans (fava, dry)",385,KG,44.82,0.94,341,26.0,58.0,1.5,6.7
